iteration,episode,score,step
25,0,nan,6400
50,16,33.0,12800
75,32,32.5,19200
100,48,32.666666666666664,25600
125,64,32.109375,32000
150,80,32.2875,38400
175,96,32.40625,44800
200,102,32.43,51200
225,117,32.42,57600
250,128,32.46,64000
275,144,32.46,70400
300,160,32.87,76800
325,176,32.87,83200
350,192,32.87,89600
375,208,32.87,96000
400,215,33.0,102400
425,229,33.0,108800
450,241,32.81,115200
475,256,32.81,121600
500,272,32.81,128000
525,288,32.81,134400
550,304,32.81,140800
575,320,32.81,147200
600,327,32.81,153600
625,341,33.0,160000
650,352,33.0,166400
675,368,33.0,172800
700,384,32.97,179200
725,400,32.93,185600
750,416,32.89,192000
775,425,32.85,198400
800,442,32.17,204800
825,464,28.89,211200
850,484,24.63,217600
875,502,21.47,224000
900,518,21.07,230400
925,534,20.14,236800
950,548,20.27,243200
975,564,23.23,249600
1000,583,24.85,256000
1025,599,25.91,262400
1050,615,25.86,268800
1075,629,26.6,275200
1100,644,26.98,281600
1125,658,27.08,288000
1150,671,28.47,294400
1175,687,29.99,300800
1200,701,31.2,307200
1225,715,31.74,313600
1250,729,32.1,320000
1275,742,33.13,326400
1300,756,33.91,332800
1325,767,34.23,339200
1350,781,34.47,345600
1375,795,35.04,352000
1400,810,35.6,358400
1425,823,36.38,364800
1450,838,36.41,371200
1475,845,36.53,377600
1500,859,36.96,384000
1525,873,37.27,390400
1550,887,37.88,396800
1575,902,38.58,403200
1600,910,38.72,409600
1625,923,38.54,416000
1650,938,38.54,422400
1675,952,38.54,428800
1700,965,38.6,435200
1725,974,38.6,441600
1750,987,38.67,448000
1775,1000,38.67,454400
1800,1015,38.53,460800
1825,1028,38.78,467200
1850,1039,38.79,473600
1875,1052,38.79,480000
1900,1064,38.79,486400
1925,1079,38.79,492800
1950,1089,38.79,499200
1975,1102,38.79,505600
2000,1115,38.93,512000
2025,1128,38.87,518400
2050,1142,38.94,524800
2075,1153,38.94,531200
2100,1165,38.94,537600
2125,1179,38.94,544000
2150,1192,38.94,550400
2175,1206,38.94,556800
2200,1217,38.94,563200
2225,1229,39.0,569600
2250,1243,39.0,576000
2275,1256,39.0,582400
2300,1270,39.0,588800
2325,1280,39.0,595200
2350,1293,39.0,601600
2375,1307,39.0,608000
2400,1320,39.0,614400
2425,1334,39.0,620800
2450,1344,39.0,627200
2475,1358,38.92,633600
2500,1370,38.92,640000
2525,1384,38.92,646400
2550,1398,38.92,652800
2575,1408,38.92,659200
2600,1421,38.92,665600
2625,1434,38.92,672000
2650,1448,38.92,678400
2675,1462,39.0,684800
2700,1471,39.0,691200
2725,1485,39.0,697600
2750,1497,38.94,704000
2775,1511,39.0,710400
2800,1526,38.07,716800
2825,1540,37.23,723200
2850,1552,36.51,729600
2875,1567,35.61,736000
2900,1580,34.83,742400
2925,1593,34.37,748800
2950,1607,33.68,755200
2975,1622,33.38,761600
3000,1636,33.34,768000
3025,1649,33.34,774400
3050,1664,33.34,780800
3075,1679,33.3,787200
3100,1693,33.04,793600
3125,1706,32.83,800000
3150,1720,32.88,806400
3175,1734,32.92,812800
3200,1747,32.92,819200
3225,1761,32.92,825600
3250,1776,32.96,832000
3275,1790,32.96,838400
3300,1804,33.0,844800
3325,1817,33.0,851200
3350,1832,33.0,857600
3375,1846,33.0,864000
3400,1858,33.0,870400
3425,1872,33.0,876800
3450,1887,33.0,883200
3475,1902,33.0,889600
3500,1914,33.0,896000
3525,1928,33.0,902400
3550,1942,33.0,908800
3575,1956,33.0,915200
3600,1969,32.98,921600
3625,1984,32.98,928000
3650,1999,32.98,934400
3675,2013,32.98,940800
3700,2026,32.98,947200
3725,2040,32.98,953600
3750,2054,32.98,960000
3775,2067,33.0,966400
3800,2081,33.0,972800
3825,2096,33.0,979200
3850,2111,33.0,985600
3875,2124,33.0,992000
3900,2137,33.0,998400
3925,2152,33.0,1004800
3950,2166,33.0,1011200
3975,2178,33.0,1017600
4000,2192,33.0,1024000
4025,2207,33.0,1030400
4050,2222,33.0,1036800
4075,2234,33.0,1043200
4100,2248,33.0,1049600
4125,2262,32.96,1056000
4150,2276,32.96,1062400
4175,2290,32.96,1068800
4200,2304,32.96,1075200
4225,2319,32.96,1081600
4250,2333,32.96,1088000
4275,2346,32.96,1094400
4300,2360,33.0,1100800
4325,2374,33.0,1107200
4350,2387,33.0,1113600
4375,2402,33.0,1120000
4400,2416,33.0,1126400
4425,2431,33.0,1132800
4450,2444,33.0,1139200
4475,2457,33.0,1145600
4500,2472,33.0,1152000
4525,2486,33.0,1158400
4550,2499,33.0,1164800
4575,2512,33.0,1171200
4600,2527,33.0,1177600
4625,2542,33.0,1184000
4650,2554,33.0,1190400
4675,2568,33.0,1196800
4700,2582,33.0,1203200
4725,2596,33.0,1209600
4750,2610,33.0,1216000
4775,2625,32.92,1222400
4800,2638,32.74,1228800
4825,2650,33.26,1235200
4850,2667,33.01,1241600
4875,2683,31.98,1248000
4900,2699,31.31,1254400
4925,2713,30.76,1260800
4950,2729,30.79,1267200
4975,2745,29.74,1273600
